Connected to DESKTOP-G71MS8M 
Request to change PHY 
Request to change connection params 
365017938388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8286593, -27264, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8359551, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607
365041858388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, 8388479, -27264, 41088, 46208, 53119, -10369, -6273, 8388607, -8388608, -8388608, 39296, 41088, 47999, -13952, 39296, 41088, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607
365065558388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8126465, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8359551, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607
365085408388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8126465, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8359551, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607
365105238388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8352129, -27264, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388223, -27264, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607
365129168388607, -8388608, 8388607, -8388608, -7340033, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8359551, -27264, 41088, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388480, 39296, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
365152858388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8359551, -27264, 41088, 46208, 53119, -10369, -6273, 8388607, -8388608, -8388480, 39296, 41088, 47999, -13952, 56191, -7808, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607
36741480-8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8257536, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8358016, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608
36743486-8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8353664, 8388607, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607
36745844-8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8353664, 38527, -22913, -18561, -8388608, -8388608, -8388608, 8388607, -8353664, 39296, 41088, 47999, 8388607, 8388607, -8388608, 8388607, -8386945, -25985, -24448, 47999
36748235-8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8387712, 38527, -22913, -18561, -13952, -8388608, -8388608, -8388608, 8388607, -8388608, 39296, 41088, 47999, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607
36750607-8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8257536, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8374400, 38527, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607
36752994-8388608, 8388607, -8388608, -8388608, 4194304, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8353664, 38527, -22913, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388480, 39296, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607
36755368-8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8292480, 38527, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8358016, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608
36757353-8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8257536, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8358016, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, 8388607
36759733-8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8388480, 38527, -22913, -18561, -13952, 54400, 59520, 38527, -8353664, 39296, 41088, 47999, -13952, 54400, -8388608, -8388608, 8388607, -25985, -22913, -18561, -13952, 56191, 8388607, 8388607
36762120-8388608, 8388607, 8388607, -8388608, 8388607, 8358016, 38527, -22913, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8353664, 39296, 41088, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607
36764495-8388608, 8388607, 8388607, -8388608, 8388607, 8388607, 8292480, 38527, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8358016, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8359551, -25985, -22913, -18561, -13952, 56191
36992276-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388481, -27264, 42623
36994657-8388608, -8388608, -8388608, 8388607, -8388608, 8388480, 39296, 41088, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8386688, 39296, 42623, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608
36997038-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8353664, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608
36999419-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8353664, 39296, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8358016, 38527, -8388608, -8388608, -8388608, 8388607, -8388608, 8388480, 39296, 42623, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
37001800-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8353664, 39296, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8353664, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
37003785-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8353664, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
37005769-8388608, -8388608, -8388608, 8388607, -8388608, 8387712, 39296, 41088, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388480, 38527, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608, 8359551, -27264, 42623, -18304, 51584, 54400
37008153-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8353664, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
37010142-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8386432, 39296, 42623, -18304, 53119, -10369, -6273, 8388607, -8388608, 8388607, -27264, 42623, -18304, 51584, 54400
37012117-8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8353664, 39296, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8353664, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608
37238311-8388608, 8388607, 8388607, -8388608, -8388608, -8388480, 38527, -22913, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388480, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8352129, -27264, 41088, 46208, 53119, -10112
37240692-8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608
37243073-8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8358016, 39296, 42623, -18561, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -4194305, -8388608
37245454-8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8353664, 39296, 42623, -18561, -12417, -10112, -8388608, -8388608, -8388480, 39296, 41088, 47999, -12417, -10369, -6273, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608
37247835-8388608, 8388607, 8388607, -8388608, -8353664, 38527, -22913, -18304, -8388608, -8388608, 8388607, 8388607, 8388607, -8386432, 39296, 42623, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388544, 39296, 8388607, -1, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608
37250216-8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8353664, 38527, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8358016, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
372522008388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8352129, -25985, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8358016, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388576, 8388607, -8388608, -1, -8388608, -8388608, 8388607, 8388607, -8388608
372545818388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8286593, -27264, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8353664, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8359551, -27264, 41088, 47999, -12417, -10112, 57728, 8388607
372569628388607, -8388608, 8388607, -8388608, -8388608, -8388593, -27264, 42623, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8353664, 39296, 41088, 47999, -12417, -10369, -6273, 8388607, -8388608, -8388481, -27264, 41088, 47999, -12417, -10112
372589468388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8352129, -27264, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8374400, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
374855378388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388479, -25985, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, -8352129, -27264, 41088, 47999, -12417, -10112
374879428388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8353664, 39296, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8387969
374902998388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
374922838388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8386432, 39296, 41088, 46208, 53119, -10112, -8388608, 8388607, -8388577, -27264, 41088, 47999, -12417, -10112, 57728
374946648388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8359551, -25985, 8388479, -25985, -24448, 46208, 51584, 56191, -29057, -25985, -8388480, 39296, 41088, 46208, 53119, -10112, -8388608, -8388608, 8388479, -27264, 41088, 47999, -12417, -10112, 8388607, -8388608
374970458388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8359551, -27264, 41088, 47999, -12417
374994268388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
375018078388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388577, -25985, -8386432, 39296, 41088, 46208, 53119, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -7864321, -8388608
375042018388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388479, -25985, -24448, 47999, -13952, 56191, -7808, 8388607, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
375061728388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, -8384897, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
377331598388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8352129, -27264, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8384127, -25985, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388544, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607
377356388388607, -8388608, -8388608, 8388607, -8388601, -27264, 41088, 47999, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8353664, 38527, -22913, -18561, -13952, 54400, 59263, -8388608, 8388607, -8388481, -27264, 42623, -18304, 53119, -10369, -6273
377379218388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8286593, -27264, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8359551, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607
377399128388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8386688, 38527, -22913, -18561, -13952, 54400, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607
377422888388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388479, -27264, 42623
377446678388607, -8388608, -8388608, 8388607, -8388608, 8388479, -27264, 41088, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388480, 38527, -22913, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608
377470508388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8126465, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8359551, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607
377494348388607, -8388608, -8388608, 8388607, -8388608, 8388607, -6291457, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8352129, -25985, -8388608, -8388608, 8388607, 8388607, 8388607, -8388480, 38527, -22913, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607
377518108388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8286593, -27264, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8359551, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607
377537948388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8352129, -27264, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8359551, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607
37979599-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8386432, 39296, 42623, -18561, -13952, 56191, -7808, -8388608, -8388608, 8388544, 38527, -24448, 46208, 51584, 56191, -6273, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607
37981982-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8388480, 38527, -24448, 46208, 51584, 56191, -30592, 38527, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608
37984353-8388608, -8388608, 8388607, 8388607, -8388608, -8388480, 39296, 42623, -8388608, -8388608, 8388607, 8388607, -8388608, 8358016, 39296, 42623, -8388608, 8388607, -8388608, -8388608, -8388608, 8358016, 38527, -24448, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608
37986734-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8353664, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8353664, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608
37989134-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8388480, 39296, 42623, -18561, -13952, 56191, -7808, -8388608, -8388608, 8387712, 38527, -24448, 46208, 51584, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607, -8384897, -27264
37991496-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8353664, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8353664, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608
37993481-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8353664, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8353664, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608
37995465-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8353664, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8382592, 39296, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388544, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388608, 8388607
37997846-8388608, -8388608, 8388607, 8388607, -8353664, 39296, 42623, -18561, -8388608, -8388608, 8388607, 8388607, -8388608, 8386688, 39296, 42623, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, 38527, 8388607, -1, -8388608, -8388608, 8388607, -8388608, 8388607, -8388608
38000227-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8386688, 38527, -24448, 46208, 51584, 56191, -7808, 8388607, -8388608, -8388545, -27264, 41088, 47999, -13952, 56191
38002211-8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8353664, 39296, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8386432, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388600, 8388607, -8388608, -6291457, -8388608, -8388608, 8388607, -8388608, 8388607
38229218-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, -8388480, 39296, 41088, 47999, -12417, -10112, 59263, -8388608, -8388608, 8358016, 38527, -24448, 47999, -30592, 38527, -24448, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8387969, -27264
38231579-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8292480, 38527, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8358016, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
38233563-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8292480, 38527, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8358016, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
38235547-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8358016, 38527, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388480, 39296, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, 8359551, -27264, 42623, -18304, 51584, 54400
38237954-8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, -8353664, 38527, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, -8386945
38240309-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8292480, 38527, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8358016, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
38242293-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8358016, 38527, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8358016, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608
38244674-8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8292480, 38527, -8388480, 39296, 42623, -18561, -12417, -10369, -30592, 39296, -8388480, 38527, -24448, 47999, -12417, -10112, -8388608, 8388607, 8388479, -27264, 42623, -18304, 51584, 54400, 8388607, -8388608
38247055-8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8386688, 39296, 42623, -18561, -8388608, 8388607, -8388608, 8388607, 4194304, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608
38249436-8388608, 8388607, 8388607, -8388608, -8388608, -8388608, -8353664, 38527, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8358016, -8388608, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608
384756318388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8388481, -25985, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, 8388604, 8388607, -8388608, -7864321, -8388608, -8388608, -8388608, 8388607, -8388608
384780128388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, 8359551
384803928388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8352129, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
384823768388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8384897, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388576, 8388607, -8388608, -1, -8388608, -8388608, -8388608, 8388607, -8388608
384847578388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, 8375935, -27264, 41088, 46208, 53119, -8577, -27264, 41088
384871478388607, 8388607, 8388607, -8388608, 8388607, -8352129, -25985, -22913, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, 8358016, 38527, -22913, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608
384895208388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8352129, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -1, -8388608, -8388608, -8388608, 8388607, -8388608
384919018388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8359551, -25985, -24448, 46208, 51584, 54400, 8388607, 8388607, -8388480, 38527, -22913, -18304, 51584, 0, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -8388608, 8359551, -27264
384942818388607, 8388607, 8388607, -8388608, 8388607, -8388608, 8359551, -25985, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, -8352129, -8388608, 8388607, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
